id,title,genre
758732,Beaufort (2007),Action|Drama|War
446298,Civic Duty (2006),Drama|Thriller
756672,The Killing Floor (2007),Crime|Horror|Mystery
762110,Irina Palm (2007),Drama
464061,I'm Reed Fish (2006),Comedy|Drama|Romance
49004,Between Heaven and Hell (1956),Drama|War
449018,The Final Season (2007),Drama|Sport
808417,Persepolis (2007),Animation|Biography|Drama
421082,Control (2007),Biography|Drama|Music
866437,The Jane Austen Book Club (2007),Comedy|Drama|Romance
92561,...And the Pursuit of Happiness (1986),Documentary
454457,Frostbitten (2006),Horror|Comedy
355611,Jonny Vang (2003),Comedy|Drama|Mystery
316599,Graveyard of Honor (2002),Action|Crime|Thriller
356201,"Wood & Stock: Sexo, OrÌ©gano e Rock'n'Roll (2006)",Animation|Comedy
765451,Fugitive Pieces (2007),Adventure|Drama|War
758771,Outlaw (2007),Action|Crime|Drama
53666,Les Bonnes Femmes (1960),Drama|Mystery|Romance
454864,The Last Winter (2006),Horror|Mystery|Thriller
494834,Silk (2007),Drama|Romance
67402,"Mary, Queen of Scots (1971)",Biography|Drama|History
36692,Can't Help Singing (1944),Musical|Western
391229,I Want Someone to Eat Cheese With (2006),Comedy|Romance
961117,Manufacturing Dissent (2007),Documentary
779982,Black Sheep (2006),Comedy|Horror|Sci-Fi
880502,The Edge of Heaven (2007),Drama
906108,Why Did I Get Married? (2007),Comedy|Drama
890870,Saw IV (2007),Horror|Mystery
780534,My Mom's New Boyfriend (2008),Comedy|Crime|Romance
912583,For the Bible Tells Me So (2007),Documentary|Romance
210302,SÌ«seiji (1999),Drama|Fantasy|Horror
23236,The Monster Walks (1932),Horror
79871,Scum (1979),Crime|Drama
81494,Return to the 36th Chamber (1980),Action|Comedy
446752,Full of It (2007),Drama|Comedy
34162,The Sea Wolf (1941),Drama|Adventure
94238,Valhalla (1986),Animation|Adventure|Family
821470,Jjakpae (2006),Action|Crime|Drama
912592,My Kid Could Paint That (2007),Documentary|Family|Mystery
94641,"Amanece, que no es poco (1989)",Comedy
817225,Milyang (2007),Drama
41786,The Reckless Moment (1949),Crime|Drama|Film-Noir
861739,Elite Squad (2007),Action|Crime|Drama
857355,O Ano em Que Meus Pais SaÌ_ram de FÌ©rias (2006),Drama
388182,King of California (2007),Comedy|Drama
415965,Martian Child (2007),Comedy|Drama|Family
780583,Flight of the Living Dead (2007),Action|Horror|Sci-Fi
108593,Last Hero in China (1993),Action|Comedy|History
428212,All Souls Day: Dia de los Muertos (2005),Horror|Thriller
357585,Decoys (2004),Comedy|Horror|Sci-Fi
79278,Chilly Scenes of Winter (1979),Comedy|Drama|Romance
765429,American Gangster (2007),Biography|Crime|Drama
389790,Bee Movie (2007),Animation|Adventure|Comedy
444778,Mah nakorn (2004),Comedy|Fantasy|Romance
292963,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
401383,The Diving Bell and the Butterfly (2007),Biography|Drama
477348,No Country for Old Men (2007),Crime|Drama|Thriller
219171,Ripley Under Ground (2005),Crime|Drama|Thriller
799934,Be Kind Rewind (2008),Comedy
496328,Itty Bitty Titty Committee (2007),Comedy|Drama|Romance
790706,Crazy Love (2007),Documentary|Romance
39402,The Fugitive (1947),Drama|History
439123,Azur et Asmar (2006),Animation|Adventure|Family
426931,August Rush (2007),Drama|Music
72195,Space Is the Place (1974),Sci-Fi|Music
26267,The Dawn Rider (1935),Western
47985,The Desperate Hours (1955),Crime|Drama|Film-Noir
445336,"You, the Living (2007)",Comedy|Drama|Music
756683,The Man from Earth (2007),Drama|Fantasy|Sci-Fi
856052,Yeui-eomneun geotdeul (2006),Action|Comedy|Crime
63060,Hellfighters (1968),Action|Adventure|Drama
891527,Lions for Lambs (2007),Drama|Thriller|War
486583,Fred Claus (2007),Comedy|Family|Fantasy
442933,Beowulf (2007),Animation|Action|Adventure
457419,Mr. Magorium's Wonder Emporium (2007),Comedy|Family|Fantasy
484740,Love in the Time of Cholera (2007),Drama|Romance
405336,Southland Tales (2006),Comedy|Mystery|Sci-Fi
283337,Ever Since the World Ended (2001),Drama|Mystery|Sci-Fi
65391,The American Soldier (1970),Drama
910873,An Evening with Kevin Smith 2: Evening Harder (2006),Documentary|Comedy
44789,Kansas City Confidential (1952),Crime|Drama|Film-Noir
113264,Harrison Bergeron (1995),Comedy|Sci-Fi
494199,5ive Girls (2006),Horror|Thriller
822849,Rails & Ties (2007),Drama
988102,Darfur Now (2007),Documentary
425094,Heavens Fall (2006),Crime|Drama
284363,Obsluhoval jsem anglickÌ©ho krÌÁle (2006),Comedy|Drama|Romance
27087,Texas Terror (1935),Western
878695,Murder Party (2007),Comedy|Drama|Horror
780608,Smiley Face (2007),Comedy
488478,12 (2007),Crime|Drama|Thriller
995829,XXY (2007),Drama|Romance
44072,The Steel Helmet (1951),Action|Drama|War
1135489,Endgame: Blueprint for Global Enslavement (2007),Documentary
792966,La faute ÌÊ Fidel! (2006),Drama|History
884328,The Mist (2007),Horror
461770,Enchanted (2007),Animation|Comedy|Family
465494,Hitman (2007),Action|Crime|Drama
937375,This Christmas (2007),Comedy|Drama|Romance
804516,P2 (2007),Crime|Horror|Thriller
1024943,Om Shanti Om (2007),Action|Comedy|Drama
211933,Awake (2007),Crime|Mystery|Thriller
385752,The Golden Compass (2007),Adventure|Family|Fantasy
480249,I Am Legend (2007),Drama|Horror|Sci-Fi
952640,Alvin and the Chipmunks (2007),Animation|Comedy|Family
471711,Futurama: Bender's Big Score (2007),Animation|Comedy|Romance
296881,Symbiopsychotaxiplasm: Take One (1968),Documentary
757361,Margot at the Wedding (2007),Comedy|Drama
368794,I'm Not There. (2007),Biography|Drama|Music
103805,Beyond the Law (1993),Crime|Drama|Thriller
34182,The Shepherd of the Hills (1941),Adventure|Drama|Romance
277327,As Far as My Feet Will Carry Me (2001),Action|Adventure|Drama
775529,The Savages (2007),Comedy|Drama
804555,Wrong Turn 2: Dead End (2007),Horror|Thriller
464141,The Orphanage (2007),Drama|Mystery|Thriller
34272,That Hamilton Woman (1941),Drama|History|Romance
467406,Juno (2007),Comedy|Drama
438859,The Color of Freedom (2007),Biography|Drama|History
51093,TÌ«kyÌ« boshoku (1957),Drama
762117,Maxed Out (2006),Documentary
765120,My Blueberry Nights (2007),Drama|Romance
64816,La Piscine (1969),Crime|Drama|Romance
413879,Cake (2005),Comedy|Romance
411269,Day of the Dead 2: Contagium (2005),Horror
381392,Ma mÌ¬re (2004),Drama|Romance
362538,Noise (2004),Thriller|Drama
141716,Party Monster (1998),Documentary|Biography
396190,Return to Sender (2004),Drama|Thriller
775438,"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film (2006)",Documentary
758784,Starting Out in the Evening (2007),Drama|Romance
937237,Redacted (2007),Crime|Thriller|War
830968,Suicide Killers (2006),Documentary
912580,The Devil Came on Horseback (2007),Documentary
90608,All Passion Spent,Drama
462579,The Treatment (2006),Comedy|Drama|Romance
819354,10 Questions for the Dalai Lama (2006),Documentary
847817,Helvetica (2007),Documentary
425236,Mary (2005),Drama|Thriller
433398,Journey from the Fall (2006),Drama
1029172,The War on Democracy (2007),Documentary
825232,The Bucket List (2007),Adventure|Comedy|Drama
977649,Fall from Grace (2007),Documentary
36641,Between Two Worlds (1944),Mystery|Drama|Fantasy
419887,The Kite Runner (2007),Drama
70085,FuryÌ« anego den: Inoshika OchÌ« (1973),Action|Crime|Drama
443844,Les amants rÌ©guliers (2005),Drama|Romance
424789,Allegro (2005),Drama|Romance|Sci-Fi
810823,The Deaths of Ian Stone (2007),Horror|Thriller
439511,Commune (2005),Documentary
13556,Robin Hood (1922),Adventure|Family|Romance
456121,Densha otoko (2005),Comedy|Romance
489664,Shattered (2007),Crime|Drama|Thriller
58564,Sedotta e abbandonata (1964),Comedy|Drama
479289,The Go-Getter (2007),Comedy|Drama
443527,The Hamiltons (2006),Drama|Horror|Thriller
101595,Close My Eyes (1991),Drama|Romance
473356,The Flock (2007),Crime|Drama|Mystery
448154,Tirante el Blanco (2006),Adventure|Romance
477139,Wristcutters: A Love Story (2006),Comedy|Drama|Fantasy
478829,Vitus (2006),Drama|Music
281938,Joe and Max (2002),Biography|Drama|Sport
759612,Longford (2006),Biography|Crime|Drama
460721,The Big Bad Swim (2006),Comedy|Romance|Sport
408236,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical
465234,National Treasure: Book of Secrets (2007),Action|Adventure|Family
855824,Hei yan quan (2006),Comedy|Drama
469494,There Will Be Blood (2007),Drama|History
67958,W.R. - Misterije organizma (1971),Comedy|Drama|Fantasy
472062,Charlie Wilson's War (2007),Biography|Comedy|Drama
70825,The Train Robbers (1973),Comedy|Romance|Western
758730,Aliens vs. Predator: Requiem (2007),Action|Horror|Sci-Fi
841046,Walk Hard: The Dewey Cox Story (2007),Comedy|Music
417056,Pledge This! (2006),Comedy
450972,As You Like It (2006),Drama|Comedy|Romance
960790,Keinohrhasen (2007),Comedy|Romance
102789,Ricochet (1991),Action|Crime|Drama
489458,O Cheiro do Ralo (2006),Comedy|Drama
387114,Chicks with Sticks (2004),Comedy|Drama|Sport
427309,The Great Debaters (2007),Biography|Drama|Romance
461804,Mongolian Ping Pong (2005),Comedy|Drama
490579,Dedication (2007),Comedy|Drama|Romance
760329,The Water Horse (2007),Adventure|Family|Fantasy
991178,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi
220644,Cheung foh (1999),Action|Crime|Drama
431308,P.S. I Love You (2007),Drama|Romance
841032,The Perfect Holiday (2007),Comedy|Family|Fantasy
988595,27 Dresses (2008),Comedy|Romance
69226,Savages (1972),Fantasy|Comedy
47200,The Mad Magician (1954),Horror|Thriller|Mystery
893356,Nanking (2007),Biography|History|War
58500,The Pumpkin Eater (1964),Drama
115950,Cosas que nunca te dije (1996),Comedy|Drama|Romance
339489,Palabras encadenadas (2003),Crime|Drama|Thriller
241663,Lavoura Arcaica (2001),Drama
58548,Santa Claus Conquers the Martians (1964),Adventure|Comedy|Family
439547,2 Filhos de Francisco: A HistÌ_ria de ZezÌ© di Camargo & Luciano (2005),Biography|Drama|History
51720,Higanbana (1958),Comedy|Drama
795493,Cassandra's Dream (2007),Crime|Drama|Romance
463850,10.5: Apocalypse,Drama|Sci-Fi|Thriller
424287,The Mostly Unfabulous Social Life of Ethan Green (2005),Comedy|Romance
986264,Taare Zameen Par (2007),Drama|Family|Music
58275,Lemonade Joe (1964),Adventure|Comedy|Musical
372873,Dragon Wars: D-War (2007),Action|Drama|Fantasy
462392,LOL (2006),Comedy|Drama
1032856,Bikur Ha-Tizmoret (2007),Comedy|Drama|Music
492463,In Between Days (2006),Drama
1038988,[Rec] (2007),Horror|Mystery|Thriller
259822,.45 (2006),Crime|Drama|Thriller
65398,And Soon the Darkness (1970),Horror|Mystery|Thriller
423382,Tjenare kungen (2005),Comedy|Drama|Music
460780,In the Name of the King: A Dungeon Siege Tale (2007),Action|Adventure|Fantasy
780516,Flawless (2007),Crime|Drama|Thriller
356453,Cama adentro (2004),Drama
456041,Anche libero va bene (2006),Drama
1060277,Cloverfield (2008),Action|Horror|Sci-Fi
951216,Mad Money (2008),Comedy|Crime|Thriller
345461,The Detonator (2006),Action|Thriller
399095,Trade (2007),Crime|Drama|Thriller
896798,Cleaner (2007),Crime|Mystery|Thriller
63483,"Rachel, Rachel (1968)",Drama|Romance
422401,Hatchet (2006),Comedy|Horror
887719,Blonde Ambition (2007),Comedy|Romance
76910,Welcome to L.A. (1976),Drama|Music|Romance
857295,Timber Falls (2007),Horror|Thriller
480001,The Sensation of Sight (2006),Drama
848542,Arranged (2007),Comedy|Drama|Romance
760311,He Was a Quiet Man (2007),Drama|Romance|Thriller
25948,Viva Villa! (1934),Biography|Western
31851,The Return of Doctor X (1939),Horror|Mystery|Sci-Fi
65542,The Cheyenne Social Club (1970),Comedy|Romance|Western
19074,"Laugh, Clown, Laugh (1928)",Drama
15016,The Iron Horse (1924),History|Romance|Western
11358,Just Pals (1920),Comedy|Drama|Western
17463,3 Bad Men (1926),Romance|Western
99753,Heaven and Earth (1990),Action|Adventure|Drama
385586,Cat Soup (2001),Animation|Short|Comedy
808506,Toki o kakeru shÌ«jo (2006),Animation|Adventure|Comedy
837803,Sex and Breakfast (2007),Comedy|Drama|Romance
70913,Che? (1972),Comedy
479968,One Missed Call (2008),Horror|Mystery
486578,First Sunday (2008),Comedy|Crime|Drama
880578,Untraceable (2008),Crime|Mystery|Thriller
462499,Rambo (2008),Action|Thriller|War
770810,How She Move (2007),Drama
1073498,Meet the Spartans (2008),Comedy
406759,The Eye (2008),Horror|Mystery
489282,Strange Wilderness (2008),Adventure|Comedy
785007,Over Her Dead Body (2008),Comedy|Fantasy|Romance
440846,Fallen Art (2004),Comedy|Animation|Short
73152,Kings of the Road (1976),Drama
780607,The Signal (2007),Horror|Sci-Fi|Thriller
411477,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy
50456,The Green Man (1956),Comedy
480251,Ira & Abby (2006),Comedy|Romance
780536,In Bruges (2008),Comedy|Crime|Drama
63599,The Shoes of the Fisherman (1968),Drama
58203,That Man from Rio (1964),Action|Adventure|Comedy
106579,"Clean, Shaven (1993)",Crime|Drama
86650,ÌÛ nos amours (1983),Drama|Romance
35440,Thunder Rock (1942),Drama|Fantasy|War
814666,Bamako (2006),Drama
70904,Welt am Draht (1973),Crime|Mystery|Sci-Fi
322298,The Bottom of the Sea (2003),Drama|Thriller
318590,Cazuza: O Tempo NÌ£o PÌÁra (2004),Biography|Music|Romance
870112,Future by Design (2006),Documentary|Sci-Fi
825236,Caramel (2007),Comedy|Drama|Romance
816616,Poor Boy's Game (2007),Drama
970184,Operation Homecoming: Writing the Wartime Experience (2007),Documentary
901507,Rise of the Footsoldier (2007),Biography|Crime|Drama
800099,Joe Strummer: The Future Is Unwritten (2007),Documentary|Biography|Music
780492,Canvas (2006),Drama
25004,The Count of Monte Cristo (1934),Action|Adventure|Drama
484877,Wedding Daze (2006),Comedy|Romance
28141,The Prisoner of Shark Island (1936),Biography|Drama|History
99817,I Come in Peace (1990),Action|Crime|Horror
780622,Teeth (2007),Comedy|Fantasy|Horror
94918,Crime Zone (1989),Action|Adventure|Fantasy
83296,Visiting Hours (1982),Horror|Thriller
497876,46-okunen no koi (2006),Drama|Fantasy
468820,Noriko no shokutaku (2005),Drama|Horror
494652,"Welcome Home, Roscoe Jenkins (2008)",Comedy|Romance
770752,Fool's Gold (2008),Action|Adventure|Comedy
33677,The Great Lie (1941),Drama
780486,Blue State (2007),Comedy|Drama|Romance
892375,U2 3D (2007),Documentary|Music
460766,Deep Water (2006),Documentary|History|Sport
945356,Kunsten Ì´ tenke negativt (2006),Comedy|Drama
34891,In Which We Serve (1942),Drama|War
436607,The Motel (2005),Comedy|Drama
61042,Hunger (1966),Drama
78259,The Shout (1978),Horror|Drama
489099,Jumper (2008),Action|Adventure|Sci-Fi
807054,It's a Free World... (2007),Drama
937347,Already Dead (2007),Action|Crime|Thriller
832266,"Definitely, Maybe (2008)",Comedy|Drama|Romance
48198,Ikimono no kiroku (1955),Drama
18909,Four Sons (1928),Drama|War
485851,The Air I Breathe (2007),Crime|Drama|Thriller
18972,Hangman's House (1928),Drama|Romance|Thriller
872224,Street Thief (2006),Crime|Thriller
395421,The 10th Judicial Court: Judicial Hearings (2004),Documentary
443274,Vantage Point (2008),Crime|Drama|Mystery
416236,The Spiderwick Chronicles (2008),Adventure|Family|Fantasy
1023481,Step Up 2: The Streets (2008),Drama|Music|Romance
449994,Jodhaa Akbar (2008),Action|Adventure|Biography
20702,Born Reckless (1930),Crime|Drama|Film-Noir
282599,Siworae (2000),Drama|Fantasy|Romance
21508,Up the River (1930),Comedy|Crime|Drama
826547,Great World of Sound (2007),Comedy|Drama|Music
1001562,Witless Protection (2008),Comedy|Crime
467200,The Other Boleyn Girl (2008),Biography|Drama|History
839980,Semi-Pro (2008),Comedy|Sport
425413,"Run, Fatboy, Run (2007)",Comedy|Romance|Sport
424430,"Sekai no chÌÈshin de, ai o sakebu (2004)",Drama|Romance
22353,Seas Beneath (1931),Action|Drama|War
1097256,Please Vote for Me (2007),Documentary
854678,Taxi to the Dark Side (2007),Documentary|Crime|War
839938,Out of the Blue (2006),Crime|Drama
427582,The Method (2005),Comedy|Crime|Drama
76913,Which Way Is Up? (1977),Comedy
772168,Grace Is Gone (2007),Drama
457090,The Marksman (2005),Action|Adventure|Thriller
239441,Gran Paradiso (2000),Adventure|Drama|Romance
34936,Keeper of the Flame (1942),Drama|Mystery
40317,The Emperor Waltz (1948),Comedy|Musical|Romance
463027,Descent (2007),Drama|Thriller
997047,College Road Trip (2008),Adventure|Comedy|Drama
443649,"10,000 BC (2008)",Action|Adventure|Drama
200465,The Bank Job (2008),Crime|Drama|Romance
483607,Doomsday (2008),Action|Sci-Fi|Thriller
451079,Horton Hears a Who! (2008),Animation|Adventure|Comedy
808279,Funny Games (2007),Crime|Drama|Horror
813547,The Counterfeiters (2007),Crime|Drama|War
416044,Mongol: The Rise of Genghis Khan (2007),Adventure|Biography|Drama
912599,War Dance (2007),Documentary|Music|War
811138,The Love Guru (2008),Comedy|Romance|Sport
475998,The Pirates Who Don't Do Anything: A VeggieTales Movie (2008),Animation|Adventure|Comedy
848557,Diary of the Dead (2007),Horror|Thriller
466816,Hallam Foe (2007),Drama|Mystery|Romance
472160,Penelope (2006),Comedy|Fantasy|Romance
870090,Cidade dos Homens (2007),Crime|Drama
905979,Chicago 10 (2007),Documentary|Animation|History
462023,"Romulus, My Father (2007)",Biography|Drama
40974,The Woman in White (1948),Drama|Mystery|Romance
1166827,Zeitgeist (2007),Documentary|History
386820,Terkel i knibe (2004),Animation|Comedy|Musical
807721,Meduzot (2007),Drama
902272,Justice League: The New Frontier (2008),Animation|Action|Adventure
398237,NyÌ_cker! (2004),Animation|Comedy
496319,The Hottest State (2006),Drama|Music|Romance
455805,Then She Found Me (2007),Comedy|Drama|Romance
56049,The Naked Island (1960),Drama
1094594,Sigur RÌ_s: Heima (2007),Documentary|Music
486674,What Just Happened (2008),Comedy|Drama
420740,A Little Trip to Heaven (2005),Drama|Thriller
95903,The Prince of Pennsylvania (1988),Comedy|Drama
64253,Downhill Racer (1969),Drama|Sport
918557,Saving Sarah Cain (2007),Drama
107953,Return of the Living Dead III (1993),Horror
970468,Miss Pettigrew Lives for a Day (2008),Comedy|Romance
453548,Snow Angels (2007),Drama|Romance
804505,Married Life (2007),Crime|Drama|Romance
34241,Sun Valley Serenade (1941),Comedy|Music|Romance
89537,Mala Noche (1986),Drama
389235,On the Outs (2004),Drama
419766,GarÌ¤on stupide (2004),Comedy|Drama|Romance
988108,Klass (2007),Drama
468569,The Dark Knight (2008),Action|Crime|Drama
23955,Doctor Bull (1933),Comedy|Drama|Romance
60647,Made in U.S.A (1966),Comedy|Crime|Mystery
89904,Restless Natives (1985),Comedy|Crime
914382,Quiet City (2007),Drama
86102,Phar Lap (1983),Biography|Drama|Family
468442,51 Birch Street (2005),Documentary
443450,Black Dawn (2005),Action
814130,The Hammer (2007),Comedy|Romance|Sport
1023111,Never Back Down (2008),Action|Drama|Sport
1032854,Terror's Advocate (2007),Documentary|Biography|History
1002540,Malon 9 Kochavim (2007),Documentary
18192,Napoleon (1927),Biography|Drama|History
940709,Cheung gong 7 hou (2008),Comedy|Family|Sci-Fi
817538,Drillbit Taylor (2008),Comedy|Drama
254252,Dead Awake (2001),Action|Thriller
796307,Under the Same Moon (2007),Adventure|Drama
381668,Sud pralad (2004),Drama|Fantasy|Romance
499570,Slipstream (2007),Comedy|Drama|Fantasy
73373,Terror of Mechagodzilla (1975),Action|Adventure|Drama
22074,The Smiling Lieutenant (1931),Comedy|Romance|Musical
395119,Alatriste (2006),Adventure|Drama|History
85764,Joysticks (1983),Comedy
419160,Spirit Trap (2005),Horror|Thriller
72446,The Promised Land (1975),Drama
481797,Youth Without Youth (2007),Drama|Fantasy|Mystery
475241,Khadak (2006),Drama|Romance
478087,21 (2008),Crime|Drama|Thriller
858479,Smart People (2008),Comedy|Drama|Romance
462477,Pierrepoint: The Last Hangman (2005),Biography|Crime|Drama
412808,The Hawk Is Dying (2006),Drama
85213,Le bal (1983),History|Musical
473074,The Gymnast (2006),Drama|Romance|Sport
827521,The Shepherd (2008),Action|Crime|Thriller
379865,Leatherheads (2008),Comedy|Drama|Romance
881200,Ji jie hao (2007),Action|Biography|Drama
82313,Eijanaika (1981),Drama
91757,Pirates (1986),Adventure|Comedy|Family
388556,Zebraman (2004),Comedy|Sci-Fi
63278,Marketa LazarovÌÁ (1967),Drama|History|Romance
489281,Stop-Loss (2008),Drama|War
893382,Shine a Light (2008),Documentary|Biography|Music
416675,Dark Matter (2007),Drama
995061,The Business of Being Born (2008),Documentary
56919,Black Peter (1964),Comedy|Drama
454065,La antena (2007),Drama|Fantasy|Sci-Fi
83728,Chan Is Missing (1982),Drama|Mystery
478999,Karov La Bayit (2005),Drama
464955,FehÌ©r tenyÌ©r (2006),Drama|Sport
758053,Saawariya (2007),Drama|Musical|Romance
903627,Julia (2008),Crime|Drama|Thriller
827713,I Always Wanted to Be a Gangster (2007),Comedy|Crime|Drama
1068658,Le premier venu (2008),Drama|Romance
482901,El baÌ±o del Papa (2007),Comedy|Drama
856288,Inside (2007),Horror
410377,Nim's Island (2008),Adventure|Comedy|Family
963794,The Ruins (2008),Horror
1097239,Joy Division (2007),Documentary|Music
912590,Manda Bala (Send a Bullet) (2007),Documentary
800039,Forgetting Sarah Marshall (2008),Comedy|Drama|Romance
497972,Sex and Death 101 (2007),Comedy|Drama|Romance
426592,Superhero Movie (2008),Action|Comedy|Sci-Fi
421073,Street Kings (2008),Action|Crime|Drama
857191,The Visitor (2007),Drama
481536,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
875113,99 francs (2007),Comedy|Drama
855895,Nue propriÌ©tÌ© (2006),Drama
811080,Speed Racer (2008),Action|Family|Sci-Fi
857376,Gabriel (2007),Action|Fantasy|Horror
1007950,Diminished Capacity (2008),Comedy
348853,Nathalie... (2003),Drama
488988,Chapter 27 (2007),Biography|Crime|Drama
70794,The Thief Who Came to Dinner (1973),Comedy|Romance
865556,The Forbidden Kingdom (2008),Action|Adventure|Fantasy
963208,Where in the World Is Osama Bin Laden? (2008),Documentary|Comedy|War
815178,The Life Before Her Eyes (2007),Drama|Mystery|Thriller
466771,"Puff, Puff, Pass (2006)",Comedy
69134,Pulp (1972),Comedy|Crime|Drama
437954,Virgin Territory (2007),Adventure|Comedy|History
1045670,Happy-Go-Lucky (2008),Comedy|Drama|Romance
815241,Religulous (2008),Documentary|Comedy|War
892899,Outpost (2008),Action|Horror|Sci-Fi
845955,Are You Scared? (2006),Horror
892425,Before Flying Back to Earth (2005),Documentary
470732,Bernard and Doris (2006),Biography|Comedy|Drama
845046,Son of Rambow (2007),Action|Adventure|Comedy
1111833,Super High Me (2007),Documentary|Comedy
32258,Black Friday (1940),Drama|Horror|Sci-Fi
27800,The Invisible Ray (1936),Horror|Sci-Fi|Thriller
23249,Murders in the Rue Morgue (1932),Crime|Horror|Mystery
73240,The Killer Elite (1975),Action|Crime|Thriller
28345,Tarzan Escapes (1936),Action|Adventure
32007,Tarzan Finds a Son! (1939),Action|Adventure|Family
34266,Tarzan's Secret Treasure (1941),Action|Adventure|Romance
35419,Tarzan's New York Adventure (1942),Action|Adventure
45296,Viva Zapata! (1952),Biography|Drama|History
419449,Antares (2004),Drama|Romance
425326,Outsourced (2006),Comedy|Drama|Romance
800240,Deception (2008),Crime|Drama|Mystery
871426,Baby Mama (2008),Comedy|Romance
494271,The Unknown Woman (2006),Drama|Mystery|Thriller
412637,Delirious (2006),Comedy|Drama|Romance
417871,Klimt (2006),Biography|Drama
1091617,Expelled: No Intelligence Allowed (2008),Documentary
477916,Viva Cuba (2005),Comedy|Drama
926129,Prom Night (2008),Horror|Mystery
436889,Die weisse Massai (2005),Drama|Romance
371746,Iron Man (2008),Action|Adventure|Sci-Fi
193763,Besat (1999),Action|Crime|Horror
866439,Made of Honor (2008),Comedy|Romance
1012804,Redbelt (2008),Drama|Sport
475984,Mister Lonely (2007),Comedy|Drama
497323,Anamorph (2007),Crime|Horror|Thriller
281680,"The Bread, My Sweet (2001)",Drama|Romance
936501,Taken (2008),Action|Thriller
977214,Hero Wanted (2008),Action|Crime|Drama
826711,Le voyage du ballon rouge (2007),Drama|Family
460791,The Fall (2006),Adventure|Comedy|Drama
942903,Stargate: The Ark of Truth (2008),Action|Adventure|Drama
907680,Walk All Over Me (2007),Crime|Drama|Thriller
454084,Blind Dating (2006),Comedy|Romance
790623,Meet Bill (2007),Comedy|Drama
802948,An American Crime (2007),Biography|Crime|Drama
1033643,What Happens in Vegas (2008),Comedy|Romance
1080695,Hvid nat (2007),Drama
974959,American Pie Presents: Beta House (2007),Comedy
795439,Numb (2007),Comedy|Drama|Romance
482463,Bella (2006),Drama|Romance
106911,Fiorile (1993),Drama
46031,The Man Between (1953),Drama|Film-Noir|Thriller
31976,The Stars Look Down (1940),Drama
844462,The Unknown Soldier (2006),Documentary|History
478090,A/k/a Tommy Chong (2006),Documentary
499448,The Chronicles of Narnia: Prince Caspian (2008),Action|Adventure|Family
827517,Reprise (2006),Drama
42046,The Window (1949),Drama|Film-Noir|Thriller
473389,The Ron Clark Story (2006),Biography|Drama
942384,Shelter (2007),Drama|Romance|Sport
415489,American Crude (2008),Comedy|Drama
1047007,Young@Heart (2007),Documentary|Music
884224,"War, Inc. (2008)",Action|Comedy|Thriller
808486,Suden vuosi (2007),Drama|Romance
830558,The Girl Next Door (2007),Crime|Drama|Horror
1112115,King Corn (2007),Documentary
367882,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Fantasy
762104,How to Rob a Bank (and 10 Tips to Actually Get Away with It) (2007),Comedy|Crime|Mystery
469099,Hey Hey It's Esther Blueburger (2008),Comedy|Drama
52106,The Quiet American (1958),Drama|Romance|Thriller
893509,Blonde and Blonder (2007),Comedy|Crime
387682,Wesley Willis (2003),Documentary
940620,Patti Smith: Dream of Life (2008),Documentary|Music
52724,Day of the Outlaw (1959),Western
435706,Nina's Heavenly Delights (2006),Comedy
479916,Following Sean (2005),Documentary
23303,One Hour with You (1932),Comedy|Musical|Romance
841119,Lake of Fire (2006),Documentary
487273,Les tÌ©moins (2007),Drama|Romance
488604,The Oxford Murders (2008),Crime|Mystery|Thriller
482599,Shutter (2008),Horror|Mystery|Thriller
427998,The Grand (2007),Comedy
1000774,Sex and the City (2008),Comedy|Drama|Romance
482606,The Strangers (2008),Horror|Mystery|Thriller
379976,Savage Grace (2007),Drama
1151309,Bigger Stronger Faster* (2008),Documentary|Sport
490076,All the Boys Love Mandy Lane (2006),Horror
768120,Kiraware Matsuko no isshÌ« (2006),Comedy|Drama|Musical
1219671,Allan Quatermain and the Temple of Skulls (2008),Action|Adventure|Romance
441773,Kung Fu Panda (2008),Animation|Action|Adventure
939681,What Would Jesus Buy? (2007),Documentary|Comedy
233809,Gokushiteki erosu: Renka 1974 (1974),Documentary
92963,"Yuki yukite, shingun (1987)",Documentary|War
64256,Antonio das Mortes (1969),Action|Crime|Drama
1000771,Recount (2008),Drama|History
812243,Ex Drummer (2007),Comedy|Crime|Drama
495040,Kunsten at grÌ_de i kor (2006),Comedy|Drama
43132,Where the Sidewalk Ends (1950),Crime|Film-Noir|Drama
63970,100 Rifles (1969),Adventure|Romance|War
47889,Blood Alley (1955),Action|Adventure
66907,Chato's Land (1972),Western
66970,Cold Sweat (1970),Action|Crime|Drama
52792,The FBI Story (1959),Crime|Drama|History
62639,"Farewell, Friend (1968)",Action|Adventure|Crime
20030,The Iron Mask (1929),Adventure|Drama|History
75263,St. Ives (1976),Action|Crime|Drama
63775,Villa Rides (1968),War|Western
